start_sec;end_sec;mark;text;duration
780,16516;785,29467;é igual um cá... de ípsilon;é igual um cá de ípsilon;5,129509999999982
786,70409;801,03189;sendo que ípsilon é a renda... nominal... que é igual então ao nível geral de preços... vezes... a renda... real;sendo que ípsilon é a renda nominal que é igual então ao nível geral de preços vezes a renda real;14,327800000000025
817,50376;820,52866;cá tem um nomezinho... que a gente vai dar;cá tem um nomezinho que a gente vai dar;3,0248999999998887
821,38754;821,99207;vocês entenderam?;vocês entenderam;0,604530000000068
821,99207;824,13832;isso aqui eu estou introduzindo uma nova notação;isso aqui eu estou introduzindo uma nova notação;2,146250000000009
824,13832;827,39764;estou chamando de ípsilon maiúsculo... a renda nominal;estou chamando de ípsilon maiúsculo a renda nominal;3,2593200000000024
827,39764;830,09658;isto é a renda... monetária inflacionada;isto é a renda monetária inflacionada;2,6989399999999932
830,95941;837,00883;que é:: que tem uma componente preço... e uma componente... que é uma produção física ou renda real;que é que tem uma componente preço e uma componente que é uma produção física ou renda real;6,049419999999941
837,61325;842,18865;--eu estou pondo aqui termos da notação usual dos livros... certo?--;eu estou pondo aqui termos da notação usual dos livros certo;4,575400000000059
842,18865;845,68;ípsilon minúsculo renda real e ípsilon maiúsculo renda nominal;ípsilon minúsculo renda real e ípsilon maiúsculo renda nominal;3,4913499999998976
846,33161;853,60736;então a demanda de moeda é uma proporção cá... da renda... nominal;então a demanda de moeda é uma proporção cá da renda nominal;7,275750000000016
854,25646;863,15472;ou para simplificar... a demanda de moeda é um proporç/ por motivo transação... e uma proporção... é uma parcela... da renda;ou para simplificar a demanda de moeda é um proporç por motivo transação e uma proporção é uma parcela da renda;8,89826000000005
864,31874;892,93286;e esse cá... esse cá esse coeficiente cá... é chamado de coeficiente... hã marshalliano... devido a MARshall... que foi o criador... um dos:: expoentes da teoria neoclássica;e esse cá esse cá esse coeficiente cá é chamado de coeficiente ah marshalliano devido a marshall que foi o criador um dos expoentes da teoria neoclássica;28,614119999999957
894,22724;895,57294;--que vocês adoram tanto;que vocês adoram tanto;1,3456999999999653
897,9444;900,23886;o pessoal do Centro Acadêmico adora tanto--;o pessoal do centro acadêmico adora tanto;2,294460000000072
903,51209;929,51434;éh:: mede... a retenç::ão... média... de moeda... em proporção... ao... nível... de... renda... num dado... período de tempo;eh mede a retenção média de moeda em proporção ao nível de renda num dado período de tempo;26,002250000000004
931,00687;931,98053;período de tempo;período de tempo;0,9736599999999953
934,15345;935,71327;num dado ano... certo?;num dado ano certo;1,5598199999999451
942,3531;946,99605;no caso nosso exemplo igual é a... um sobre vinte e quatro;no caso nosso exemplo igual é a um sobre vinte e quatro;4,642949999999928
947,49221;955,68349;as pessoas retêm um vinte e quatro avos... do que recebem de renda... em termos de moeda... certo?;as pessoas retêm um vinte e quatro avos do que recebem de renda em termos de moeda certo;8,191280000000006
955,68349;956,68941;em média né?;em média né;1,0059199999999464
957,43283;966,70543;em média a retenção média... para satisfazer os seus gastos... as suas transações normais os seus pagamentos... normais;em média a retenção média para satisfazer os seus gastos as suas transações normais os seus pagamentos normais;9,272600000000011
968,1361;972,30828;aqui evidentemente é mais para efeito didático a gente fez uma coisa assim;aqui evidentemente é mais para efeito didático a gente fez uma coisa assim;4,172179999999912
972,30828;978,13462;todo mundo sabe que a gente não vai gastar... quarenta cruzeiros todo dia... bonitinho... certo?;todo mundo sabe que a gente não vai gastar quarenta cruzeiros todo dia bonitinho certo;5,826340000000073
978,84119;983,86658;hã... a coisa deve ser... mais ou menos;ah a coisa deve ser mais ou menos;5,025390000000016
984,71344;988,77199;no primeiro dia só com aluguel com essas coisas já deve acontecer um negócio assim né?;no primeiro dia só com aluguel com essas coisas já deve acontecer um negócio assim né;4,058549999999968
989,47412;994,3054;rigorosamente seria provavelmente um negócio desse jeitão aqui... certo?;rigorosamente seria provavelmente um negócio desse jeitão aqui certo;4,8312799999999925
994,86402;1001,97975;no primeiro dia você já:: você tem alguma contas maiores... ou nem assim ou talvez até coisas desse tipo... certo?;no primeiro dia você já você tem alguma contas maiores ou nem assim ou talvez até coisas desse tipo certo;7,115729999999985
1001,97975;1005,88311;(isso aqui) é mais realmente uma... para dar uma forma didática;isso aqui é mais realmente uma para dar uma forma didática;3,9033600000000206
1012,02253;1019,95846;normalmente os primê/ a tendência é nos primeiros dias do mês você gastar... mais... certo?;normalmente os primê a tendência é nos primeiros dias do mês você gastar mais certo;7,935929999999985
1032,8;1042,50613;pessoal então esse é o primeiro e principal motivo... pelos quai/ pelo qual as pessoas... éh:: demandam... moeda;pessoal então esse é o primeiro e principal motivo pelos quai pelo qual as pessoas eh demandam moeda;9,70613000000003
1044,11166;1050,99632;éh:::... é a primeira e a principal razão então pelas quais as pessoas demandam... moeda;eh é a primeira e a principal razão então pelas quais as pessoas demandam moeda;6,88465999999994
1050,99632;1054,97802;isso já era... já estava incluído na teoria clássica;isso já era já estava incluído na teoria clássica;3,981700000000046
1055,228;1061,68397;aliás nos vamos sentir na próxima aula um pouquinho melhor... a teoria da moeda segundo os clássicos e segundo Keynes;aliás nos vamos sentir na próxima aula um pouquinho melhor a teoria da moeda segundo os clássicos e segundo keynes;6,455969999999979
1061,68397;1063,78195;nós vamos confron/ confrontá-las;nós vamos confron confrontálas;2,097980000000007
1064,90184;1076,81205;então o que me parece CLAro... --interessa se parece claro para vocês né?--... hã:::... é... que a demanda de moeda por transação depende basicamente de nível de renda;então o que me parece claro interessa se parece claro para vocês né ah é que a demanda de moeda por transação depende basicamente de nível de renda;11,910210000000006
1077,60601;1082,20262;quanto... maior o nível de renda maior a necessidade de transações;quanto maior o nível de renda maior a necessidade de transações;4,596610000000055
1082,20262;1092,14659;ou de uma outra forma as pessoas mais ricas devem ter... mai/ hã::... pagamentos maior devem efetuar... transações também... maiores certo?;ou de uma outra forma as pessoas mais ricas devem ter mai ah pagamentos maior devem efetuar transações também maiores certo;9,943970000000036
1092,42973;1097,45388;então a demanda de moeda por esse motivo... é uma função do nível de renda;então a demanda de moeda por esse motivo é uma função do nível de renda;5,024149999999963
1098,19616;1102,81769;e é uma proporção cá... desse nível de... renda;e é uma proporção cá desse nível de renda;4,621530000000121
1103,51259;1124,17654;graficamente a gente pode colocar então... que a demanda de moeda... por motivo transação... é uma proporção... cá... ípsilon... da renda nominal... certo?;graficamente a gente pode colocar então que a demanda de moeda por motivo transação é uma proporção cá ípsilon da renda nominal certo;20,663949999999886
1125,82189;1129,71694;é igual um cá... e ípsilon... certo?;é igual um cá e ípsilon certo;3,895050000000083
1130,70361;1131,99686;sem intercepto né?;sem intercepto né;1,2932499999999436
1132,15501;1134,10661;não tem nenhum intercepto então sai da origem;não tem nenhum intercepto então sai da origem;1,9516000000000986
1137,77786;1138,29822;está okay?;está okay;0,5203599999999824
1138,54819;1154,9743;a gente vai ver isso depois... esse cá aqui depende basicamente de parâmetros institucionais... de... grau de verticalização da economia de HÁbitos... da coletividade tudo isso a gente vai discutir um pouquinho melhor depois;a gente vai ver isso depois esse cá aqui depende basicamente de parâmetros institucionais de grau de verticalização da economia de hábitos da coletividade tudo isso a gente vai discutir um pouquinho melhor depois;16,426110000000108
1157,10676;1165,49022;então a demanda de moeda é uma proporção cá... a demanda de moeda por TRANsações... é uma proporção cá do nível de renda;então a demanda de moeda é uma proporção cá a demanda de moeda por transações é uma proporção cá do nível de renda;8,383460000000014
1168,24022;1176,55227;é a principal razão... pelos quais... todos nós agora temos um certo montante de dinheiro no bolso... certo?;é a principal razão pelos quais todos nós agora temos um certo montante de dinheiro no bolso certo;8,31205
1177,21547;1182,37012;basicamente ele está pensando na condução amanhã no táxi amanhã na gasolina... amanhã;basicamente ele está pensando na condução amanhã no táxi amanhã na gasolina amanhã;5,154649999999947
1183,82104;1185,25384;é uma coisa óbvia né?;é uma coisa óbvia né;1,432800000000043
1192,02939;1202,29501;bom... o segundo motivo... pelos quais se retém moeda como tal... isto é as pessoas;bom o segundo motivo pelos quais se retém moeda como tal isto é as pessoas;10,265620000000126
1203,38165;1204,99556;(espero que vocês estejam entendendo) bem;espero que vocês estejam entendendo bem;1,6139100000000326
1205,25574;1212,12;porque que as pessoas ficam com dinheiro no bolso ao invés de... comprar o título algo que renda para ele;porque que as pessoas ficam com dinheiro no bolso ao invés de comprar o título algo que renda para ele;6,864259999999831
1212,46658;1217,06583;ou uma... comprar uma casa um imóvel... certo?;ou uma comprar uma casa um imóvel certo;4,599249999999984
1217,06583;1218,03513;é essa a ideia;é essa a ideia;0,9692999999999756
1218,03513;1223,1762;porque que a moeda é procurada... como se fosse um um bem... certo?;porque que a moeda é procurada como se fosse um um bem certo;5,141070000000127
1227,46186;1228,12762;por ela mesma;por ela mesma;0,6657600000000912
1229,08671;1243,00292;bom... como a gente viu oferta na aula passada evidentemente no final no final disso a gente vai juntar... demanda e oferta de... moeda... certo?;bom como a gente viu oferta na aula passada evidentemente no final no final disso a gente vai juntar demanda e oferta de moeda certo;13,916209999999865
1243,00292;1247,65277;e vai estabelecer o equiLÍbrio... do mercado... monetário;e vai estabelecer o equilíbrio do mercado monetário;4,649850000000015
1249,75972;1254,30983;demanda de moeda... por... pre-cau-ÇÃO;demanda de moeda por precaução;4,550109999999904
1261,36335;1262,76883;por precaução;por precaução;1,4054799999998977
1264,63783;1272,30065;bom... as pessoas também mantém um certo montante de moeda no bolso... por motivo precaução;bom as pessoas também mantém um certo montante de moeda no bolso por motivo precaução;7,662820000000011
1273,2777;1286,6531;hã:::... ah sim eu estou usando o termo demanda de moeda no bolso... hã::... mas também evidentemente VAle a moeda que você tem... como depósito;ah ah sim eu estou usando o termo demanda de moeda no bolso ah mas também evidentemente vale a moeda que você tem como depósito;13,3753999999999
1286,6531;1289,35978;é uma mô/ é um dinheiro que você também tem... certo?;é uma mô é um dinheiro que você também tem certo;2,7066800000000057
1289,35978;1293,69595;no bolso aí entenda-se... também ah::... como depósito;no bolso aí entendase também ah como depósito;4,336170000000038
1293,69595;1297,30603;que no fundo é uma moeda que também você tem disponível... certo?;que no fundo é uma moeda que também você tem disponível certo;3,6100799999999253
1297,68613;1301,58018;--estou usando muito essa expressão no bolso e pode dar ideia... um pouquinho errada;estou usando muito essa expressão no bolso e pode dar ideia um pouquinho errada;3,894049999999879
1301,74343;1303,52454;inclui-se aqui o que as pessoas têm;incluise aqui o que as pessoas têm;1,7811099999998987
1303,88373;1307,0098;enfim o total de moeda que as pessoas retêm... tá?--;enfim o total de moeda que as pessoas retêm tá;3,126070000000027
1308,24521;1319,66156;bom pode ser suponhamos que chega no dia trinta ele está a zero... e o pagamento dele atrase... certo?;bom pode ser suponhamos que chega no dia trinta ele está a zero e o pagamento dele atrase certo;11,416349999999966
1319,66156;1321,3452;então ele está... frito;então ele está frito;1,6836399999999685
1321,3452;1324,84941;ele precisa então... ele preci/;ele precisa então ele preci;3,5042100000000573
1324,84941;1327,97627;então aqui surge um novo tipo de demanda de moeda;então aqui surge um novo tipo de demanda de moeda;3,126860000000079
1328,54894;1335,73774;ele pode ele precisa deixar uma certa moeda uma certa quantidade de dinheiro como... reSERva... certo?;ele pode ele precisa deixar uma certa moeda uma certa quantidade de dinheiro como reserva certo;7,188800000000128
1335,73774;1339,2256;como reserva para esses imprevistos... certo?;como reserva para esses imprevistos certo;3,487859999999955
1339,2256;1366,7392;recebimentos éh que se atrasam... ou então pensando (do lado das) empresas... pagamentos que elas... esperam contar e não recebem também... contas inesperadas como pronto-socorro... esse tipo de coisas... enfim... as moe/ as pessoas também procuram deixar uma um certo montante de dinheiro... como... para motivos... --como diz o Key/ hã Keynes-- precaucionais certo?;recebimentos eh que se atrasam ou então pensando do lado das empresas pagamentos que elas esperam contar e não recebem também contas inesperadas como prontosocorro esse tipo de coisas enfim as moe as pessoas também procuram deixar uma um certo montante de dinheiro como para motivos como diz o key ah keynes precaucionais certo;27,513599999999997
1366,7392;1370,20756;por motivo de... precaução... certo?;por motivo de precaução certo;3,468360000000075
1370,20756;1376,84618;contra qualquer... quebra... de rotina nos pagamentos e recebimentos... certo?;contra qualquer quebra de rotina nos pagamentos e recebimentos certo;6,638619999999946
1378,45587;1379,08449;está claro?;está claro;0,6286199999999553
1380,97768;1388,47183;aqui... parece evidente também que a demanda de moeda por motivo precaução também... é uma função do nível de renda;aqui parece evidente também que a demanda de moeda por motivo precaução também é uma função do nível de renda;7,4941499999999905
1389,37964;1411,36568;é de se esperar que quanto... éh... quanto mais... hã::... quanto mais ricas as pessoas vamos dizer assim... elas devem ter... devem também se precaver num:: elas têm tal éh necessidade éh... éh um pouquinho maiores do que a gente... certo?;é de se esperar que quanto eh quanto mais ah quanto mais ricas as pessoas vamos dizer assim elas devem ter devem também se precaver num elas têm tal eh necessidade eh eh um pouquinho maiores do que a gente certo;21,986040000000003
1411,36568;1423,49428;então o pagamento um cara que ganha mil e duzentos e outro ganha... dez mil... provavelmente esse três dé/ dé/ dez mil vai fazer... muito mais diferença... então ele vai ter que deixar;então o pagamento um cara que ganha mil e duzentos e outro ganha dez mil provavelmente esse três dé dé dez mil vai fazer muito mais diferença então ele vai ter que deixar;12,128599999999778
1423,49428;1424,88798;--bom isso isso daí é relativo;bom isso isso daí é relativo;1,3937000000000808
1424,88798;1426,10137;também não fazia diferença--;também não fazia diferença;1,2133900000001177
1426,61792;1432,95511;mas em termos de quantidade de moeda ele vai ter que deixar uma quantidade maior de moeda... guardada;mas em termos de quantidade de moeda ele vai ter que deixar uma quantidade maior de moeda guardada;6,3371900000001915
1433,18415;1436,03403;do que o cara que ganha mil e duzentos... certo?;do que o cara que ganha mil e duzentos certo;2,8498799999999846
1436,55946;1447,09787;um cara que ganha dez mil... deve deixar uma quantidade de moeda por precaução... guardada... maior do que um cara que ganha mil e duzentos... certo?;um cara que ganha dez mil deve deixar uma quantidade de moeda por precaução guardada maior do que um cara que ganha mil e duzentos certo;10,538410000000113
