start_sec;end_sec;mark;text;duration
325,91958;330,05052;então isso é uma... PEdra... que eu vejo no caminho... nosso;então isso é uma pedra que eu vejo no caminho nosso;4,13094000000001
330,76;333,20189;e:: não sei como isto será resolvido;e não sei como isto será resolvido;2,441890000000001
333,48;339,9053;eu acredito que será louvável o empenho do governo... numa Unificação pelo menos de pronúncia;eu acredito que será louvável o empenho do governo numa unificação pelo menos de pronúncia;6,425299999999993
340,33853;343,84;mas que deveria de começar na escola primária... não é?;mas que deveria de começar na escola primária não é;3,5014699999999834
344,07234;347,27624;ensinar dicÇÃO... na escola primária;ensinar dicção na escola primária;3,203899999999976
347,27624;349,53047;e de uma certa forma unificada;e de uma certa forma unificada;2,254230000000007
382,76;389,16655;eles se ironizam ele SAbe a maneira como ele deve falar não é?... as deformações que ele deve dar ao francês;eles se ironizam ele sabe a maneira como ele deve falar não é as deformações que ele deve dar ao francês;6,4065499999999815
435,46149;437,52;Araci Balabanian é uma das poucas que fala bem;araci balabanian é uma das poucas que fala bem;2,0585099999999557
438,76;439,52445;e ela é de Mato Grosso;e ela é de mato grosso;0,7644500000000107
439,52445;440,56611;Araci não é paulista;araci não é paulista;1,041659999999979
443,96;445,03159;mas ela é de Mato Grosso;mas ela é de mato grosso;1,0715900000000147
445,35604;449,24092;agora... os ou/ o Juca de Oliveira ele fala feito um caipira do interior do Estado;agora os ou o juca de oliveira ele fala feito um caipira do interior do estado;3,8848800000000097
449,45437;449,93462;você reparou?;você reparou;0,4802500000000123
453,0;453,81008;eu não sei de onde é;eu não sei de onde é;0,8100800000000277
455,00543;456,45692;não não é voluntária não;não não é voluntária não;1,4514900000000353
456,57645;457,39085;é difícil;é difícil;0,8143999999999778
457,39085;463,30743;você repara... como é difícil... para o Juca interpretar determinados papéis;você repara como é difícil para o juca interpretar determinados papéis;5,91658000000001
463,67447;469,01992;se bem que os produtores já viram já perceberam então ele ele está sempre adequado ao papel de homem;se bem que os produtores já viram já perceberam então ele ele está sempre adequado ao papel de homem;5,345450000000028
469,24;471,65751;ele faz muito na televisão um homem rural;ele faz muito na televisão um homem rural;2,417509999999993
471,88596;472,5922;então está bem;então está bem;0,7062399999999798
473,2855;478,8876;mas... ele tem uma pronúncia bem acaipirada... do interior do Estado de São Paulo;mas ele tem uma pronúncia bem acaipirada do interior do estado de são paulo;5,602100000000007
479,472;486,11334;então não é uma questão de de formação da escola de arte dramática onde as pronúncias já estão... os jogos já estão feitos como se diz;então não é uma questão de de formação da escola de arte dramática onde as pronúncias já estão os jogos já estão feitos como se diz;6,641340000000014
486,65501;488,40611;isso seria de curso primá::rio;isso seria de curso primário;1,751100000000008
488,72977;491,21904;ensinar um brasileiro a falar;ensinar um brasileiro a falar;2,489270000000033
491,57519;493,37132;pelo menos quando quer falar bem;pelo menos quando quer falar bem;1,7961300000000051
493,37132;495,4829;depois ele pode partir para as gírias;depois ele pode partir para as gírias;2,1115799999999467
495,735;514,55242;acho que há uma língua n/... como a nossa que está se construindo todos os dias como o país também que está se construindo todos os dias... ela tem que se acrescentar com influências... éh francesas... alemãs e e e italianas como é o caso de São Paulo... e não vejo nisso... deturpar o o idioma;acho que há uma língua n como a nossa que está se construindo todos os dias como o país também que está se construindo todos os dias ela tem que se acrescentar com influências eh francesas alemãs e e e italianas como é o caso de são paulo e não vejo nisso deturpar o o idioma;18,81741999999997
514,55242;517,58412;eu acho que com isso nós o acrescentamos;eu acho que com isso nós o acrescentamos;3,0317000000000007
546,84615;547,08;hum;uh;0,23385000000007494
547,08;547,28637;é;é;0,20636999999999261
557,98481;558,12;é;é;0,13518999999996595
562,6;586,45257;mas olha a propó::sito da língua da terra jovem e da terra antiga da terra de origem que no caso seria Portugal... eu::... há muitos anos quando eu já estava acho que começando na minha carreira de jornalista... eu::: tive uma uma entrevista... com uma senhora que era embaixatriz do::... do Canadá... em éh:: no Bra/ éh:: no Brasil;mas olha a propósito da língua da terra jovem e da terra antiga da terra de origem que no caso seria portugal eu há muitos anos quando eu já estava acho que começando na minha carreira de jornalista eu tive uma uma entrevista com uma senhora que era embaixatriz do do canadá em eh no bra eh no brasil;23,852570000000014
589,07565;594,62869;o:: marido dela o embaixador era poeta é é... era um embaixador poeta um embaixador intelectual;o marido dela o embaixador era poeta é é era um embaixador poeta um embaixador intelectual;5,55304000000001
595,60495;599,48044;e::: tinha muitos:: livros diversos publicados em francês;e tinha muitos livros diversos publicados em francês;3,8754900000000134
599,48044;601,29052;porque ela era do Canadá francês;porque ela era do canadá francês;1,8100799999999708
602,29575;606,40228;e ela me disse uma coisa muito interessante que se verifica muito nos países novos;e ela me disse uma coisa muito interessante que se verifica muito nos países novos;4,106530000000021
606,52024;639,40697;enquanto... o inglês ficou::... o francês no caso do Canadá francês o francês... éh foi... éh... se crian::do... diariamente se acrescentando... na:: na França enquanto a língua francesa foi se acrescentando... foi-se amoldando aos tempos... no Canadá francês... ouve-se dos... camponeses franceses expressões... de Rebelais... expressões de um francês clássico;enquanto o inglês ficou o francês no caso do canadá francês o francês eh foi eh se criando diariamente se acrescentando na na frança enquanto a língua francesa foi se acrescentando foise amoldando aos tempos no canadá francês ouvese dos camponeses franceses expressões de rebelais expressões de um francês clássico;32,88673000000006
640,16071;648,19643;então é muito engraçado porque o imigrante... preservou... a linguagem do seu país... no momento em que ele imigrou;então é muito engraçado porque o imigrante preservou a linguagem do seu país no momento em que ele imigrou;8,03571999999997
648,34973;654,4481;e guardou esta linguagem para seus filhos para sua descendência... como um patrimônio;e guardou esta linguagem para seus filhos para sua descendência como um patrimônio;6,098369999999932
654,4481;657,13016;como se fosse realmente um reTRAto da sua Pátria;como se fosse realmente um retrato da sua pátria;2,6820600000000923
657,67388;666,23083;então essa linguagem vai evoluindo no seu país de origem... e no país... jovem para o qual ela foi transposta ela fica mais ou menos estagnada;então essa linguagem vai evoluindo no seu país de origem e no país jovem para o qual ela foi transposta ela fica mais ou menos estagnada;8,556949999999915
667,04278;671,09515;que é o caso dessa área... francesa do Canadá;que é o caso dessa área francesa do canadá;4,052369999999996
671,69075;673,32139;eu achei isso muito curioso;eu achei isso muito curioso;1,6306399999999712
673,70656;684,73668;porque me disseram também que em vários lugares do sertão... nosso se ou/ se ouve ainda... éh:: vocábulos... hã mais hã clássicos;porque me disseram também que em vários lugares do sertão nosso se ou se ouve ainda eh vocábulos ah mais ah clássicos;11,03012000000001
699,90107;700,29724;é::;é;0,3961699999999837
709,95031;710,25447;é;é;0,3041600000000244
749,42181;752,79927;aí... eu fiz ver que não se dizia assim;aí eu fiz ver que não se dizia assim;3,377459999999928
752,79927;754,56667;que não que eu que eu não era madame Helena;que não que eu que eu não era madame helena;1,767400000000066
754,56667;755,4806;e:: expliquei;e expliquei;0,9139299999999366
755,4806;779,56632;eu diSSE... ''olha fulana você não:: não me chama de madame Helena... porque maDAme aqui no Brasil... é mais ou menos empregado no caso casa de madame... como se fosse uma casa de uma coleteira --não tenho nada contra a a classe das coleteiras prezo muito... mas enfim-- na (como se) fosse uma coleteira... uma cabeleireira... que não é o caso... de uma:: residência particular;eu disse olha fulana você não não me chama de madame helena porque madame aqui no brasil é mais ou menos empregado no caso casa de madame como se fosse uma casa de uma coleteira não tenho nada contra a a classe das coleteiras prezo muito mas enfim na como se fosse uma coleteira uma cabeleireira que não é o caso de uma residência particular;24,085720000000038
779,56632;782,9896;então você não... não diga casa de madame Helena;então você não não diga casa de madame helena;3,423279999999977
782,9896;784,90883;não e nem me chame de madame'';não e nem me chame de madame;1,9192299999999705
784,90883;786,34685;--porque ela só me chamava de madame--;porque ela só me chamava de madame;1,4380200000000514
788,54018;789,58718;não me chame de madame'';não me chame de madame;1,0470000000000255
790,11625;798,22567;aí ela pôs a mão no quadril me olhou... --eu nunca hei de me esquecer isso faz tantos anos--... ''por que que a senhora não quer que eu lhe dê madamia?'';aí ela pôs a mão no quadril me olhou eu nunca hei de me esquecer isso faz tantos anos por que que a senhora não quer que eu lhe dê madamia;8,10942
800,48197;800,67277;é;é;0,19079999999996744
810,66008;823,44794;a evolução da tevê... eu estou vendo:: a tevê evidentemente... muito presa a singularidades brasileiras... e não se pode mesmo... analisá-la... fora do contexto brasileiro;a evolução da tevê eu estou vendo a tevê evidentemente muito presa a singularidades brasileiras e não se pode mesmo analisála fora do contexto brasileiro;12,787860000000023
824,18446;841,42161;então quando se pede à tevê... a altura o nível... de uma televisão:: europeia... digo ''meu Deus mas por que só a televisão... tem que ter esta altura... quando as outras... os outros setores... estão ainda claudicando mesmo sob diversos aspectos?'';então quando se pede à tevê a altura o nível de uma televisão europeia digo meu deus mas por que só a televisão tem que ter esta altura quando as outras os outros setores estão ainda claudicando mesmo sob diversos aspectos;17,237150000000042
842,59048;848,54592;eu acho então que nesse caso comparativamente até que a televisão está além;eu acho então que nesse caso comparativamente até que a televisão está além;5,955440000000067
849,51049;858,66232;porque... éh muitas pessoas que têm viajado ultimamente --ultimamente eu não tenho viajado--... têm dito por exemplo quem em vá/ diversos países da Europa a televisão está muito ruim;porque eh muitas pessoas que têm viajado ultimamente ultimamente eu não tenho viajado têm dito por exemplo quem em vá diversos países da europa a televisão está muito ruim;9,151830000000018
859,24;862,51357;porque a televisão sendo estatal ela é muito uniformiZAda;porque a televisão sendo estatal ela é muito uniformizada;3,2735699999999497
863,13148;865,7649;não há:: espetáculos diversificados;não há espetáculos diversificados;2,633420000000001
865,7649;873,08531;o telespectador... o:: o fica sempre... preso... a filmes.. ou a:: conferências;o telespectador o o fica sempre preso a filmes ou a conferências;7,320410000000038
889,81635;895,30851;mas aquilo sem ilustração sem coisíssima alguma das pessoas todas no hotel do saguão do hotel dormirem;mas aquilo sem ilustração sem coisíssima alguma das pessoas todas no hotel do saguão do hotel dormirem;5,492159999999899
895,30851;895,82729;todas;todas;0,5187799999999925
896,39512;904,02376;porque é uma coisa... absolutamente ANtitelevisivo uma pessoa falando em fa/... em face das câmeras sem ilustração sem nada não é?;porque é uma coisa absolutamente antitelevisivo uma pessoa falando em fa em face das câmeras sem ilustração sem nada não é;7,6286400000000185
904,47254;911,03321;quer dizer era o... era o o era o::... a conferência... filmada assim (era);quer dizer era o era o o era o a conferência filmada assim era;6,560670000000073
911,03321;912,69143;então... foi uma coisa terrível;então foi uma coisa terrível;1,6582199999999148
912,69143;915,96335;e a outra também era um OUtro professor também dando uma aula não sei do quê;e a outra também era um outro professor também dando uma aula não sei do quê;3,271920000000023
916,6559;919,87831;esporadicamente há concertos de grandes orquestras;esporadicamente há concertos de grandes orquestras;3,2224100000000817
920,11187;923,04991;mas aqui nós não temos os Concertos para a Juventude da Globo?;mas aqui nós não temos os concertos para a juventude da globo;2,938040000000001
925,90977;928,31388;inclusive na Tupi temos boas orquestras e temos;inclusive na tupi temos boas orquestras e temos;2,4041100000000597
928,96;935,18079;e no que tange a nossa música popular eu acho que:: agora a televisão está abrindo as portas;e no que tange a nossa música popular eu acho que agora a televisão está abrindo as portas;6,220789999999965
935,65221;936,97255;para a nossa música popuLAR;para a nossa música popular;1,3203399999999874
937,19992;938,36632;coisa que o rádio não faz;coisa que o rádio não faz;1,1663999999999533
938,36632;942,96339;porque o rádio quando se ouve um rádio brasileiro... tem-se a impressão que se está nos Estados Unidos não é?;porque o rádio quando se ouve um rádio brasileiro temse a impressão que se está nos estados unidos não é;4,597070000000031
943,33726;945,24733;é o dia inteirinho música pop;é o dia inteirinho música pop;1,9100700000000188
951,84886;952,08984;é;é;0,24098000000003594
961,90688;962,08944;hã;ah;0,18255999999996675
985,59717;994,23636;na::: na Tupi eles têm daquela:::... aquela moça --como é que ela chama interessante--... é uma... a Aída... não;na na tupi eles têm daquela aquela moça como é que ela chama interessante é uma a aída não;8,639189999999985
999,86;1003,11862;me esqueci o nome da da coreógrafa em que apresenta os;me esqueci o nome da da coreógrafa em que apresenta os;3,258619999999951
1003,11862;1004,4;Aládia Centenaro;aládia centenaro;1,2813800000000128
1004,88;1005,65522;da da Tupi;da da tupi;0,7752199999999903
1005,65522;1008,76283;é Aládia Centenaro e o João Carlos Berarti é o da::;é aládia centenaro e o joão carlos berarti é o da;3,1076100000000224
1026,54187;1029,88;porque a telenovela... como ela é feita aqui é um gênero nosso;porque a telenovela como ela é feita aqui é um gênero nosso;3,338130000000092
1029,88;1038,51345;é um gênero... que o estrangeiro... o estrangeiro... de bom nível intê/ intelectual que chega ao Brasil... se enamora das boas novelas bem entendido;é um gênero que o estrangeiro o estrangeiro de bom nível intê intelectual que chega ao brasil se enamora das boas novelas bem entendido;8,633449999999812
1038,51345;1044,71073;então Gabriela... conversei com um professor francês que disse que jamais isso veria nada parecido em Paris;então gabriela conversei com um professor francês que disse que jamais isso veria nada parecido em paris;6,197280000000092
1045,10544;1050,57946;que achava que a televisão que se fazia lá... ah do ponto de vista ficcional... era... infinitamente pior;que achava que a televisão que se fazia lá ah do ponto de vista ficcional era infinitamente pior;5,474019999999882
1050,81114;1055,73827;porque... eles não têm:: eles éh em matéria de ficção são os velhos filmes não é?;porque eles não têm eles eh em matéria de ficção são os velhos filmes não é;4,927130000000034
1057,56;1061,86596;onde predomina o mercado... do que eu chamo do lixo americano;onde predomina o mercado do que eu chamo do lixo americano;4,305960000000141
1062,13034;1064,68185;do que já está caduco... mais ou menos nos Estados Unidos;do que já está caduco mais ou menos nos estados unidos;2,5515100000000075
1065,15075;1066,9016;isso repetitivamente;isso repetitivamente;1,7508499999999003
1067,48;1072,82963;porque ainda se passasse uma vez (não)... o mesmo filme é passado DEZ vinte vezes não é?;porque ainda se passasse uma vez não o mesmo filme é passado dez vinte vezes não é;5,349629999999934
1073,67279;1081,86777;então para nós encontrarmos do ponto de vista ficcional... a nossa linguagem televisiva... eu acho que será mesmo através da telenovela;então para nós encontrarmos do ponto de vista ficcional a nossa linguagem televisiva eu acho que será mesmo através da telenovela;8,194979999999987
1081,86777;1084,8371;e acho que estamos encontrando esta este caminho;e acho que estamos encontrando esta este caminho;2,9693299999999
1101,2;1101,44;hum;uh;0,2400000000000091
1109,91839;1110,13271;hum;uh;0,21432000000004336
1195,65526;1196,95215;e ficava lá trancado;e ficava lá trancado;1,2968900000000758
1197,20444;1201,72;então eu pensava --eu chegava aqui em casa... a minha cozinheira não perdia O Bem Amado não é?--;então eu pensava eu chegava aqui em casa a minha cozinheira não perdia o bem amado não é;4,51556000000005
1202,3939;1223,70823;então eu dizia ''mas é uma coisa estranha... neste Brasil inteiro neste país continente neste exato momento... naquela hora... --parece que não sei se era oi/ dez da noite--... dez da noite... o:: as criaturas mais diversas as faixas sociais mais diversas... estão presas a esse... esse enredo essa história que se processa'';então eu dizia mas é uma coisa estranha neste brasil inteiro neste país continente neste exato momento naquela hora parece que não sei se era oi dez da noite dez da noite o as criaturas mais diversas as faixas sociais mais diversas estão presas a esse esse enredo essa história que se processa;21,314329999999927
1223,70823;1235,82913;e por falar nisto... eu dei essa notícia ontem não sei se você sabe... que O Bem Amado... traduzido para o espanhol El Bien Amado... está percorrendo toda a América Latina;e por falar nisto eu dei essa notícia ontem não sei se você sabe que o bem amado traduzido para o espanhol el bien amado está percorrendo toda a américa latina;12,12090000000012
1236,28552;1241,35756;está sendo um sucesso... enorme... no:: em Montevidéu;está sendo um sucesso enorme no em montevidéu;5,072040000000015
1241,48;1244,69265;que foi a última... praça em que ele está se exibindo;que foi a última praça em que ele está se exibindo;3,2126499999999396
1245,28;1246,64223;e se exibindo dublado;e se exibindo dublado;1,362229999999954
1246,64223;1253,47326;porque até então... as nossas emissoras solicitadas exportavam apenas o:: o texto;porque até então as nossas emissoras solicitadas exportavam apenas o o texto;6,831030000000055
1253,96271;1259,79542;que era depois traduzido... e feito... em diversos países (on/)... pelos artistas éh locais;que era depois traduzido e feito em diversos países on pelos artistas eh locais;5,832709999999906
1260,22231;1262,15771;mas O Bem Amado foi dublado;mas o bem amado foi dublado;1,935399999999845
1262,33839;1266,57244;como nós dublamos os filmes americanos... eles duBLAram O Bem Amado;como nós dublamos os filmes americanos eles dublaram o bem amado;4,234050000000025
1278,24226;1282,56413;eu me lem/... eu imagino como será isso traduzido em castelhano né?;eu me lem eu imagino como será isso traduzido em castelhano né;4,32186999999999
1282,82;1286,14481;porque ele tinha peculiaridades de linguagem engraçadíssimas né?;porque ele tinha peculiaridades de linguagem engraçadíssimas né;3,3248100000000704
1310,64;1311,09432;de lá;de lá;0,4543199999998251
1311,76;1312,08;é;é;0,31999999999993634
1320,75737;1324,38521;é não não é novidade eles... pegarem a produção inteira;é não não é novidade eles pegarem a produção inteira;3,6278399999998783
1325,82754;1327,32746;com os nossos artistas;com os nossos artistas;1,4999199999999746
1327,72451;1340,2;porque... o Vietri mesmo já hum... já vendeu aquele:: Nino o Italianinho... todas aquelas novelas dele ele já vendeu... para países de fala::: espaNHOla ele já vendeu tudo aquilo;porque o vietri mesmo já uh já vendeu aquele nino o italianinho todas aquelas novelas dele ele já vendeu para países de fala espanhola ele já vendeu tudo aquilo;12,475490000000036
1350,67204;1352,18081;então é engraçá/;então é engraçá;1,5087700000001405
1352,18081;1382,48265;agora... éh::... como cô/... exportar assim globalmente toda a produção não é?... éh gravada aqui... hã... éh interpretada pelos nossos artistas... e:: e é o que é mais interessante... no caso de Gabriela... com uma trilha sonora bem brasileira não é?... em que entraram artistas... extraordinários da nossa música popular... na composição... tanto das letras quanto das músicas e na execução e na interpretação;agora eh como cô exportar assim globalmente toda a produção não é eh gravada aqui ah eh interpretada pelos nossos artistas e e é o que é mais interessante no caso de gabriela com uma trilha sonora bem brasileira não é em que entraram artistas extraordinários da nossa música popular na composição tanto das letras quanto das músicas e na execução e na interpretação;30,301839999999856
1400,80408;1401,12148;é;é;0,31739999999990687
1401,3357;1402,57986;como antigamente se punha né?;como antigamente se punha né;1,2441599999999653
1419,52493;1429,51992;isso é muito bom:: e:::... e ain/ e::... e a novela puxa o disco porque parece que na vendagem dos discos eles são muito... requisitados esses discos de novela né?;isso é muito bom e e ain e e a novela puxa o disco porque parece que na vendagem dos discos eles são muito requisitados esses discos de novela né;9,994989999999916
1450,73335;1454,0626;porque a Marília Medalha não costuma... aparecer muito na televisão;porque a marília medalha não costuma aparecer muito na televisão;3,329250000000002
1455,15181;1461,52125;éh:: há quem diga que a televisão compõe uma muralha de mediocriDAde... que ela paga muito bem;eh há quem diga que a televisão compõe uma muralha de mediocridade que ela paga muito bem;6,3694399999999405
1461,75145;1465,5734;então as pessoas que estão lá dentro não deixam os de fora entrar;então as pessoas que estão lá dentro não deixam os de fora entrar;3,8219500000000153
1465,93602;1474,17012;então muitos artistas escritores... hã compositores cantores gostariam de:::... de ter acesso à televisão;então muitos artistas escritores ah compositores cantores gostariam de de ter acesso à televisão;8,234099999999899
1474,17012;1480,89517;mas ela se fecha... na famosa muralha de mediocridade que (a r/) agora é um pouco discutível... e não se abre;mas ela se fecha na famosa muralha de mediocridade que a r agora é um pouco discutível e não se abre;6,72505000000001
1480,89517;1503,80312;mas:: nesse dia... eu estava aqui na minha sala... sintonizei para o canal quatro... um programa da::... Elizeth Cardoso Brasil Som Setenta e Seis --eu gosto muito da Elizeth Cardoso--... e daí a pouco quem eu vejo Marília Medalha... cantan::do... umas músicas lin::das:: e com uma presen::ça extraordinária;mas nesse dia eu estava aqui na minha sala sintonizei para o canal quatro um programa da elizeth cardoso brasil som setenta e seis eu gosto muito da elizeth cardoso e daí a pouco quem eu vejo marília medalha cantando umas músicas lindas e com uma presença extraordinária;22,907950000000028
1504,42359;1509,58774;eu acho::... a Marília Medalha uma das nossas atrizes MAIS significativas;eu acho a marília medalha uma das nossas atrizes mais significativas;5,164149999999836
1509,94501;1512,76266;e ela está se dedicando MUIto à música popular;e ela está se dedicando muito à música popular;2,817650000000185
