start_sec;end_sec;mark;text;duration
1201,12106;1203,40291;o o senhor conhece o tipo de milho?;o o senhor conhece o tipo de milho;2,2818500000000768
1210,52082;1213,19559;e e [porque esse milho se planta mais?;e e porque esse milho se planta mais;2,6747700000000805
1217,22428;1221,55749;ele tem uma [característica ah exterior assim que éh que o MARque?;ele tem uma característica ah exterior assim que eh que o marque;4,333210000000008
1230,03839;1230,56;uhum;aham;0,5216100000000097
1249,1081;1249,52;sim;sim;0,41190000000005966
1250,67458;1253,68996;agora do milho na fazenda não se fazia nada?;agora do milho na fazenda não se fazia nada;3,0153799999998228
1254,25825;1255,23217;só se vendia?;só se vendia;0,9739199999999073
1261,25993;1261,94433;[por exemplo?;por exemplo;0,684400000000096
1273,1073;1276,81764;e o milho hã já seco não se aproveitava para fazer alguma coisa?;e o milho ah já seco não se aproveitava para fazer alguma coisa;3,7103400000000875
1281,51796;1281,76621;sei;sei;0,24825000000009823
1283,72529;1284,45242;e o quebradinho?;e o quebradinho;0,7271299999999883
1293,69357;1296,86175;agora::... éh:: não não se fazia farinha?;agora eh não não se fazia farinha;3,1681800000001203
1302,30904;1304,44091;éh o s/ o senhor sabe como é que se faz não?;eh o s o senhor sabe como é que se faz não;2,1318699999999353
1326,50689;1327,96114;e e e é movida a quê?;e e e é movida a quê;1,4542499999997744
1329,07779;1329,75297;é/ essa mó?;é essa mó;0,6751799999999548
1345,4665;1347,16022;e não se lembra de outro processo?;e não se lembra de outro processo;1,6937199999999848
1349,99133;1355,22;a/ além de de milho e de café lembra de de de outro tipo de cultura?;a além de de milho e de café lembra de de de outro tipo de cultura;5,2286699999999655
1355,76893;1358,38224;essas culturas transitórias por exemplo?;essas culturas transitórias por exemplo;2,613309999999956
1361,77855;1365,44013;algodão... lembra como é que se planta o algodão como é que se colhe?;algodão lembra como é que se planta o algodão como é que se colhe;3,661579999999958
1389,96077;1390,73983;e depois?;e depois;0,7790600000000723
1390,73983;1392,71345;isso e/ era guardado em algum lugar?;isso e era guardado em algum lugar;1,9736199999999826
1421,30805;1424,72;mas éh ah tinha um lugar especial para guardar algodão?;mas eh ah tinha um lugar especial para guardar algodão;3,4119499999999334
1429,21674;1429,93957;e e o [fê/;e e o fê;0,7228299999999308
1431,75463;1432,84217;ah a mesma tulha;ah a mesma tulha;1,08753999999999
1433,36473;1434,14648;e o feijão?;e o feijão;0,7817500000001019
1437,34062;1438,14565;se plantava?;se plantava;0,8050299999999879
1443,31631;1443,7;aham;aham;0,3836900000001151
1457,78662;1460,49327;lembra da colheita de um e de outro como é que se faz?;lembra da colheita de um e de outro como é que se faz;2,706649999999854
1490,29498;1490,64214;uhum;aham;0,3471600000000308
1490,89921;1493,0937;e como é que se separa uma coisa da outra?;e como é que se separa uma coisa da outra;2,1944899999998597
1499,87942;1501,61792;e e isso era feito manualmente?;e e isso era feito manualmente;1,7384999999999309
1503,62;1505,72236;num lugar éh especial?;num lugar eh especial;2,1023600000000897
1515,07357;1520,24133;e:: e o arroz depois de de de de colhido assim... o como é que se guardava?;e e o arroz depois de de de de colhido assim o como é que se guardava;5,167760000000044
1524,87243;1528,17045;ele passava por algum processo de industrialização ou não?;ele passava por algum processo de industrialização ou não;3,2980200000001787
1530,48165;1531,53795;era vendido assim?;era vendido assim;1,0562999999999647
1533,19691;1543,20261;e a casca dele hã:: aquela casquinha que fica ainda... hã se vendia assim ou::... ou já se entregava de uma numa outra condição;e a casca dele ah aquela casquinha que fica ainda ah se vendia assim ou ou já se entregava de uma numa outra condição;10,00570000000016
1555,37147;1555,9;aham;aham;0,5285300000000461
1558,70792;1559,03049;sei;sei;0,32257000000004155
1561,86608;1562,44;ah sim;ah sim;0,5739200000000437
1569,3642;1571,08807;que tipo de arroz se plantava lá?;que tipo de arroz se plantava lá;1,7238700000000335
1571,50357;1572,20812;lembra ou não?;lembra ou não;0,7045499999999265
1575,50274;1577,16473;que tipo de arroz o senhor consome?;que tipo de arroz o senhor consome;1,6619900000000598
1583,72044;1586,84481;a a administração do lar não chegou [( );a a administração do lar não chegou;3,124369999999999
1587,48155;1590,94692;escuta e na parte de gado que que poderia contar para gente?;escuta e na parte de gado que que poderia contar para gente;3,465370000000121
1603,9977;1604,32549;uhum;aham;0,32779000000005
1610,28842;1612,7332;pode dizer a distinção de um e de outro que nós não sabemos;pode dizer a distinção de um e de outro que nós não sabemos;2,4447799999998097
1618,64275;1618,96194;é;é;0,319189999999935
1625,67178;1627,6454;e tem diferença isso na criação?;e tem diferença isso na criação;1,97362000000021
1762,48845;1766,50248;e nessas duas semanas que eles ficavam no:: no estábulo como é que eles se alimentavam?;e nessas duas semanas que eles ficavam no no estábulo como é que eles se alimentavam;4,014030000000048
1769,74856;1770,70149;[ficava presa (junto?);ficava presa junto;0,9529299999999239
1776,47694;1778,76301;e a raça do ra/ do:: gado de [corte?;e a raça do ra do gado de corte;2,2860699999998815
1805,37142;1807,34504;e a diferença entre um boi e um touro?;e a diferença entre um boi e um touro;1,9736199999999826
1825,27458;1827,84863;pois é então conte mais sobre esse gado;pois é então conte mais sobre esse gado;2,574049999999943
1866,39293;1868,73011;e as pessoas que gúi/ cuidam do gado?;e as pessoas que gúi cuidam do gado;2,3371799999999894
1872,23587;1876,3;há pessoas assim:: de/ determinadas para esse serviço?;há pessoas assim de determinadas para esse serviço;4,064129999999977
1934,15521;1934,52728;uhum;aham;0,3720700000001216
1939,42306;1940,73142;como é que se tira leite?;como é que se tira leite;1,3083599999999933
1942,5752;1944,82302;essa operação tem um determinado nome?;essa operação tem um determinado nome;2,247820000000047
1964,04;1964,68;ah não se usa?;ah não se usa;0,6400000000001
1966,85219;1967,29356;[assim;assim;0,44137000000000626
1976,76486;1977,19764;uhum;aham;0,4327800000000934
1989,47198;1989,93713;aham;aham;0,4651499999999942
1991,00184;1994,0142;e o leite tirado o que se faz com ele?;e o leite tirado o que se faz com ele;3,0123600000001716
1999,94992;2000,31168;[sabe?;sabe;0,36176000000000386
2122,95002;2127,79735;e a vaca enquanto está tirando o leite ela está mansa não precisa fazer nada com ela ou?;e a vaca enquanto está tirando o leite ela está mansa não precisa fazer nada com ela ou;4,847329999999602
2145,18503;2145,68994;uhum;aham;0,504910000000109
2146,67674;2148,56187;esse leite é posto onde?;esse leite é posto onde;1,8851300000001174
2148,56187;2151,14009;tem um:: éh tem um:: [uma vasilha especial ou não?;tem um eh tem um uma vasilha especial ou não;2,578219999999874
2189,44966;2193,29302;e se se quiser aproveitar esse esse leite o que que se pode fazer dele?;e se se quiser aproveitar esse esse leite o que que se pode fazer dele;3,843359999999848
2228,68635;2229,97074;como é que se faz?;como é que se faz;1,2843900000002577
2265,71232;2270,37544;e e se e::... e se comia como estava ou se separava alguma coisa?;e e se e e se comia como estava ou se separava alguma coisa;4,663119999999708
2283,81545;2285,38932;aquela:: que fica mais aguada?;aquela que fica mais aguada;1,57387000000017
2352,92933;2353,52908;e queijo?;e queijo;0,5997499999998581
2353,52908;2354,6766;não se fazia queijo?;não se fazia queijo;1,1475199999999859
2377,6077;2378,63694;sabe como faz?;sabe como faz;1,0292399999998452
2396,56;2396,98866;uhum;aham;0,42866000000003623
2397,29142;2399,22959;essas forminhas ti/ tinham nome ou não?;essas forminhas ti tinham nome ou não;1,9381699999999
2401,33218;2401,79873;[uhum;aham;0,4665500000000975
2403,54549;2404,94039;e o queijo feito da coalhada?;e o queijo feito da coalhada;1,3949000000002343
2413,72011;2414,46927;é cozido ou não?;é cozido ou não;0,7491599999998471
2428,5359;2431,23664;e:: em relação a ao aos equinos?;e em relação a ao aos equinos;2,7007400000002235
2432,09361;2434,58659;hã podia falar alguma coisa sobre cavalo?;ah podia falar alguma coisa sobre cavalo;2,4929799999999886
2461,11551;2463,01122;o que que caracteriza o Manga-larga?;o que que caracteriza o mangalarga;1,8957099999997808
2507,01576;2510,00157;o e o cavalo quando tem manchas assim ele tem nome?;o e o cavalo quando tem manchas assim ele tem nome;2,9858100000001286
2568,47006;2569,86619;e a fêmea de::?;e a fêmea de;1,3961300000000847
2588,23447;2588,51317;ah;ah;0,27870000000029904
2601,05459;2608,35428;e:: e o e o:: sobre a criação do cavalo quer dizer... hã::... como é que se chama a CRIa do cavalo?;e e o e o sobre a criação do cavalo quer dizer ah como é que se chama a cria do cavalo;7,299689999999828
2629,38708;2629,93304;e::;e;0,5459599999999227
2634,48993;2635,02289;uhum;aham;0,5329600000000028
2647,63601;2648,34112;uhum;aham;0,7051099999998769
2658,87453;2666,30156;e nessa faixa dos cavalos que que tem mais além do cavalo e da égua... e do alaz/ e do:: garanhão?;e nessa faixa dos cavalos que que tem mais além do cavalo e da égua e do alaz e do garanhão;7,4270299999998315
2668,86877;2671,25092;aqueles que servem para carga por exemplo?;aqueles que servem para carga por exemplo;2,3821499999999105
2682,53505;2683,0159;uhum;aham;0,4808499999999185
2757,58153;2760,74;há um tipo aí que é estéril qual é ele? qual é?;há um tipo aí que é estéril qual é ele qual é;3,158469999999852
2761,32;2762,15201;é o [burro?;é o burro;0,8320099999996273
2762,80047;2763,3985;uhum;aham;0,5980299999996532
2765,16437;2770,14525;agora me diga uma coisa para montar num cavalo éh o que que se usa?;agora me diga uma coisa para montar num cavalo eh o que que se usa;4,98088000000007
2774,21756;2775,30825;como é que é esse arreio?;como é que é esse arreio;1,090689999999995
2828,54095;2829,89321;[lembra-se de algumas?;lembrase de algumas;1,3522600000001148
2836,18863;2836,59562;[uhum;aham;0,40698999999995067
2933,18063;2936,68639;e aqui na frente s/ éh o cavalo é seguro por alguma coisa?;e aqui na frente s eh o cavalo é seguro por alguma coisa;3,5057600000000093
2974,79126;2975,23764;uhum;aham;0,4463799999998628
3054,88723;3060,54839;e o homem segura... essa essa essa armazenagem toda por alguma algum [processo ou não?;e o homem segura essa essa essa armazenagem toda por alguma algum processo ou não;5,661160000000109
3063,98618;3068,53069;e e para:: vamos dizer movimentar o cavalo ele usa alguma coisa?;e e para vamos dizer movimentar o cavalo ele usa alguma coisa;4,544510000000173
3081,12738;3081,5147;uhum;aham;0,38732000000027256
3096,80936;3098,10663;ele põe [alguma coisa?;ele põe alguma coisa;1,297270000000026
3098,679;3099,30235;(a perna?);a perna;0,6233499999998457
3100,0035;3104,23639;e no e:: mas há alguns que costumam pôr alguma coisa na na bota né?;e no e mas há alguns que costumam pôr alguma coisa na na bota né;4,232890000000225
3123,48415;3129,59671;o o cavaleiro ele tem algum:: jeito de falar com o cavalo para ele sair por exemplo ou para parar?;o o cavaleiro ele tem algum jeito de falar com o cavalo para ele sair por exemplo ou para parar;6,112559999999576
3143,11621;3143,99202;[por exemplo?;por exemplo;0,8758100000000013
3151,39558;3152,40835;o senhor faria algum?;o senhor faria algum;1,0127700000002733
3159,13423;3159,60166;[aham;aham;0,4674299999996947
3174,62694;3180,36414;e do caso voltando do gado... tem algum som especial para chamar o gado por exemplo?;e do caso voltando do gado tem algum som especial para chamar o gado por exemplo;5,73720000000003
0,00488;0,70534;doutor Junker;doutor junker;0,70046
0,70534;2,80773;nós então queríamos perguntar ao senhor;nós então queríamos perguntar ao senhor;2,1023899999999998
3,45803;5,89083;alguma coisa sobre a sua experiência de fazenda;alguma coisa sobre a sua experiência de fazenda;2,4328000000000003
5,89083;7,24836;experiência nesse caso;experiência nesse caso;1,3575299999999997
7,74177;9,93531;ih ah no sentido de descrever;ih ah no sentido de descrever;2,1935399999999996
9,93531;10,43106;por exemplo;por exemplo;0,495750000000001
10,43106;11,53768;a casa da fazenda;a casa da fazenda;1,1066199999999995
12,47207;13,0697;para começar;para começar;0,5976299999999988
13,0697;13,97424;se o senhor se lembra;se o senhor se lembra;0,9045400000000008
56,16052;57,01052;e iluminação?;e iluminação;0,8500000000000014
76,22865;76,71242;uhum;aham;0,4837699999999927
82,25064;84,08563;( ) e a iluminação era feita como?;e a iluminação era feita como;1,8349899999999906
102,79766;105,57316;e o tipo de terreno onde situava a fazenda?;e o tipo de terreno onde situava a fazenda;2,775500000000008
105,57316;106,66943;era um terreno plano;era um terreno plano;1,096270000000004
106,66943;108,56417;ou um terreno mais acidentado?;ou um terreno mais acidentado;1,8947399999999988
124,67307;125,89033;acidentada por quê?;acidentada por quê;1,2172600000000102
132,88582;133,24044;uhum;aham;0,35462000000001126
139,07031;141,06401;e o que que se cultivava na fazenda?;e o que que se cultivava na fazenda;1,9936999999999898
148,3798;148,85547;[uhum;aham;0,47567000000000803
181,48084;183,31283;e de manutenção com o pessoal da fazenda;e de manutenção com o pessoal da fazenda;1,8319899999999905
183,31283;183,94336;não tem nada?;não tem nada;0,6305300000000216
216,20914;217,80728;essas pessoas que trabalham;essas pessoas que trabalham;1,5981400000000008
217,80728;219,85148;em fazenda têm um nome especial?;em fazenda têm um nome especial;2,044200000000018
251,78869;252,7934;eu não sei a [pre/];eu não sei a pre;1,0047099999999887
264,02307;264,37847;sim;sim;0,3553999999999746
278,08816;278,56252;agora uh;agora uh;0,4743599999999901
278,56252;280,31863;não não sei se o senhor poderia;não não sei se o senhor poderia;1,7561099999999783
280,31863;281,10377;se lembrar;se lembrar;0,7851400000000126
281,10377;282,415;--tomara que se lembre--;tomara que se lembre;1,3112300000000232
282,85427;283,30649;éh::;eh;0,45222000000001117
283,65288;284,45242;a terra;a terra;0,7995400000000359
284,45242;285,79092;como é que era preparada?;como é que era preparada;1,3385000000000105
287,2438;288,37729;manualmen::te;manualmente;1,1334899999999948
288,37729;289,25468;ou ou;ou ou;0,8773899999999912
289,87557;291,6725;com algum instrumental;com algum instrumental;1,7969300000000317
291,92603;292,26704;ou;ou;0,34100999999998294
293,40292;294,70103;ou mecanicamente?;ou mecanicamente;1,2981100000000083
316,71582;317,75456;e esse trato::r;e esse trator;1,0387400000000184
317,75456;318,14751;hã;ah;0,3929499999999848
318,14751;318,5594;tinha;tinha;0,4118899999999712
318,81305;320,39134;peças sobressalentes;peças sobressalentes;1,5782900000000382
320,39134;321,39834;essa coisa toda;essa coisa toda;1,007000000000005
321,39834;321,80567;não?;não;0,40733000000000175
322,54916;323,52306;era um tipo só?;era um tipo só;0,9739000000000146
326,60345;328,28663;essas peças têm um nome especial;essas peças têm um nome especial;1,683179999999993
328,28663;328,55751;ou não?;ou não;0,2708799999999769
364,33743;367,62678;o o o senhor está lidando com gente ignorante de cidade;o o o senhor está lidando com gente ignorante de cidade;3,289350000000013
368,00177;370,42635;o senhor falou que enxada é diferente do enxadão;o senhor falou que enxada é diferente do enxadão;2,4245799999999917
370,42635;370,91879;por [quê?;por quê;0,4924399999999878
390,03114;390,34005;uhum;aham;0,3089100000000258
390,86707;391,28352;e::;e;0,41644999999999754
391,28352;392,60608;como é que se espalha;como é que se espalha;1,32256000000001
392,99965;394,61113;o o grão na terra para;o o grão na terra para;1,6114800000000287
394,61113;395,30725;semear?;semear;0,6961200000000076
412,10753;414,12498;[tinha uma técnica especial para isso?;tinha uma técnica especial para isso;2,0174499999999966
421,08371;421,5;uhum;aham;0,4162900000000036
428,85532;430,03714;é é [mecanizada?;é é mecanizada;1,181820000000016
430,59902;431,15734;ah sim;ah sim;0,5583199999999806
431,96;434,08699;ela faz parte do a/ desse arado;ela faz parte do a desse arado;2,126990000000035
434,08699;435,56329;ou é é é outro;ou é é é outro;1,4762999999999806
441,03978;441,71287;ah sim;ah sim;0,673090000000002
442,49824;444,28628;e como começa crescer;e como começa crescer;1,7880399999999668
444,75371;446,47407;esse tipo de plantação;esse tipo de plantação;1,720359999999971
446,47407;448,86181;há algum cuidado que se faz com ela?;há algum cuidado que se faz com ela;2,387740000000008
450,11779;451,26434;que se faz na [terra?;que se faz na terra;1,1465499999999906
470,63153;470,96248;aham;aham;0,33095000000002983
480,17475;480,45508;uhum;aham;0,2803299999999922
490,90885;493,81164;se costuma plantar alguma coisa no meio do café?;se costuma plantar alguma coisa no meio do café;2,9027900000000386
512,86201;517,19877;tem um nome esse tipo de:: de... [plantação (assim quando se mistura)?;tem um nome esse tipo de de plantação assim quando se mistura;4,336759999999913
542,99402;544,26;isso não se usa mais?;isso não se usa mais;1,2659800000000132
553,27796;554,60881;e como é que se colhe;e como é que se colhe;1,3308499999999412
555,35545;556,65057;o café por exemplo?;o café por exemplo;1,2951199999999972
556,65057;557,53681;o senhor se lembra?;o senhor se lembra;0,8862399999999298
595,41402;597,77716;[sabe como é que se chama esse ato de passar a mão no [galho?;sabe como é que se chama esse ato de passar a mão no galho;2,3631399999999303
613,36211;616,51758;e depois que se hã que se pan/ esse vai esse grão vai para o;e depois que se ah que se pan esse vai esse grão vai para o;3,155469999999923
616,68496;617,45232;vai para o pano;vai para o pano;0,7673599999999396
617,45232;619,28328;ou não ou o pano é só para:: ah::;ou não ou o pano é só para ah;1,8309600000000046
631,60749;632,84376;(enfim) como é que se limpa?;enfim como é que se limpa;1,2362699999999904
660,68208;661,6828;como é o terreiro?;como é o terreiro;1,0007200000000012
696,55223;697,77276;e o g/ o grão é é::;e o g o grão é é;1,2205299999999397
699,47766;702,35524;e tem algum cuidado especial durante essa secagem;e tem algum cuidado especial durante essa secagem;2,8775799999999663
702,35524;702,68083;ou não?;ou não;0,3255900000000338
730,83434;732,79147;e manualmente se fazia isso também;e manualmente se fazia isso também;1,9571300000000065
732,79147;733,06533;não?;não;0,2738600000000133
735,46426;737,54146;com algum:: instrumento [especial?;com algum instrumento especial;2,0772000000000617
744,28;744,91967;aham;aham;0,6396700000000237
745,25826;747,02055;éh e essa [peça de madeira?;eh e essa peça de madeira;1,7622900000000072
752,96478;753,45754;aham;aham;0,49275999999997566
754,66212;756,60214;e depois desse café fei/ éh seco;e depois desse café fei eh seco;1,940020000000004
756,60214;757,56139;o que que se faz?;o que que se faz;0,9592499999999973
764,56621;764,77537;uhum;aham;0,20915999999999713
772,3635;772,85852;e::;e;0,49501999999995405
772,85852;776,7989;ele já está nessa fase já para para industrialização;ele já está nessa fase já para para industrialização;3,9403800000000047
776,7989;779,0;ou ainda tem que passar por um outro processo?;ou ainda tem que passar por um outro processo;2,2010999999999967
803,09558;805,12005;a fazenda geralmente tem tudo isso;a fazenda geralmente tem tudo isso;2,024469999999951
805,12005;806,08448;ou manda para fora?;ou manda para fora;0,964429999999993
828,65463;829,20774;uhum;aham;0,5531099999999469
830,54149;832,66157;e essa [roda d'água como é que era?;e essa roda dágua como é que era;2,12008000000003
875,06475;875,16732;agora;agora;0,10257000000001426
875,16732;879,53688;essa roda d'água é aproveitada para outra coisa além de de descascamento do café;essa roda dágua é aproveitada para outra coisa além de de descascamento do café;4,369559999999979
879,53688;879,78;não?;não;0,24311999999997624
884,15009;884,43575;mas;mas;0,28566000000000713
884,43575;885,55815;e e me diga uma coisa;e e me diga uma coisa;1,1223999999999705
885,55815;886,91358;esse café descascado;esse café descascado;1,3554300000000694
887,04483;888,74654;ele já está pronto para o consumo?;ele já está pronto para o consumo;1,7017099999999346
905,46048;906,04;ah sim;ah sim;0,5795200000000023
915,08324;915,47609;sim;sim;0,39284999999995307
915,98153;918,34468;e e em relação ao milho?;e e em relação ao milho;2,3631500000000187
918,73996;921,5427;lembra que ao ao ao a as etapas;lembra que ao ao ao a as etapas;2,8027399999999716
921,5427;922,99306;ah para colher o milho?;ah para colher o milho;1,450360000000046
959,53085;961,45504;tem algum indício na espiga?;tem algum indício na espiga;1,924190000000067
987,44721;988,05795;e como é;e como é;0,6107399999999643
988,05795;989,62857;como é que se trabalha com o milho?;como é que se trabalha com o milho;1,5706199999999626
1031,75971;1035,49246;essa espiga é guardada em algum lugar hã antes de ser debulhada;essa espiga é guardada em algum lugar ah antes de ser debulhada;3,7327499999998963
1035,49246;1035,76;não?;não;0,2675400000000536
1042,41553;1044,2593;e essa palha se aproveita?;e essa palha se aproveita;1,8437699999999495
1062,08489;1062,40325;aham;aham;0,3183599999999842
1063,1755;1063,37575;agora;agora;0,20024999999986903
1063,37575;1064,2155;na espiga;na espiga;0,8397500000000946
