start_sec;end_sec;mark;text;duration
2239,49399;2246,29482;professor Raul quando o senhor vai quando o senhor compra um carro... quais são as medidas que o senhor tem que tomar depois para a precaução dele?;professor raul quando o senhor vai quando o senhor compra um carro quais são as medidas que o senhor tem que tomar depois para a precaução dele;6,800830000000133
0,23907;1,14026;professor Raul;professor raul;0,90119
1,69288;2,98515;nós gostaríamos primeiramente;nós gostaríamos primeiramente;1,29227
3,41874;5,61221;que o senhor nos dissesse assim tudo o que o senhor souber;que o senhor nos dissesse assim tudo o que o senhor souber;2,19347
5,75674;6,75995;a respeito de::;a respeito de;1,0032100000000002
7,23605;9,08823;dinheiro banco finanças;dinheiro banco finanças;1,8521799999999997
9,53883;10,11695;e::;e;0,5781199999999984
10,39751;17,97397;qual o sistema que o senhor conhece de banco sistema interno o que o senhor tiver de:: de conhecimento dentro dessa área para contar para gente;qual o sistema que o senhor conhece de banco sistema interno o que o senhor tiver de de conhecimento dentro dessa área para contar para gente;7,576460000000001
18,31535;19,87829;nós gostaríamos que o senhor dissesse por favor;nós gostaríamos que o senhor dissesse por favor;1,562940000000001
50,35711;50,57092;hum;uh;0,21381000000000228
69,64085;69,84725;hum;uh;0,20640000000000214
96,17593;96,49096;uhn uhn;uh uh;0,31503000000000725
122,06128;122,60546;uhn uhn;uh uh;0,5441799999999972
222,57247;223,10482;professor;professor;0,5323499999999797
223,2087;224,27341;quando um empregado;quando um empregado;1,0647100000000194
225,22776;226,14965;é demitido assim;é demitido assim;0,921890000000019
226,69499;227,76744;de u::ma fábrica;de uma fábrica;1,0724500000000035
228,19592;229,23467;ou de uma indústria;ou de uma indústria;1,0387499999999932
229,6177;231,79258;qual é a situação em que ele se encontra o senhor sabe?;qual é a situação em que ele se encontra o senhor sabe;2,1748799999999733
346,60621;346,91783;uhn uhn;uh uh;0,3116200000000049
423,60086;423,80734;(certo);certo;0,2064799999999991
424,65908;427,28584;quando um empregado professor ele sai por contra;quando um empregado professor ele sai por contra;2,62675999999999
427,56975;428,66927;por conta própria;por conta própria;1,099519999999984
429,00285;430,71719;quais os direitos que competem a ele?;quais os direitos que competem a ele;1,7143399999999929
492,14;492,47584;uhn uhn;uh uh;0,3358400000000188
550,17913;550,57485;uhn hum;uh uh;0,395719999999983
558,33463;561,13943;como é que era feito o acordo antes do Fundo de Garantia?;como é que era feito o acordo antes do fundo de garantia;2,8048
561,13943;562,67148;quando não havia Fundo de Garantia?;quando não havia fundo de garantia;1,5320500000000266
795,00265;795,22186;uhum;aham;0,21920999999997548
796,13586;797,75712;professor quando normalmente;professor quando normalmente;1,6212600000000066
797,95301;799,58965;se empresta dinheiro de alguém;se empresta dinheiro de alguém;1,6366400000000567
800,04206;802,56531;quais as condições de pagamento que as pessoas propõem?;quais as condições de pagamento que as pessoas propõem;2,523249999999962
877,176;877,56765;uhn hum;uh uh;0,39164999999991323
922,94198;923,26759;uhn hum;uh uh;0,325610000000097
938,22889;938,53099;uhn hum;uh uh;0,3020999999999958
990,74922;991,08;uhum;aham;0,3307800000000043
991,833;995,46446;como é o senhor sabe como é denominada a pessoa que empresta dinheiro?;como é o senhor sabe como é denominada a pessoa que empresta dinheiro;3,631460000000061
996,86243;998,26474;o senhor sabe como é que é denominada;o senhor sabe como é que é denominada;1,402309999999943
998,47747;1000,30851;a:: pessoa que emPRESta dinheiro?;a pessoa que empresta dinheiro;1,8310399999999163
1034,20621;1036,75808;e depois que um advogado termina os seus serviços;e depois que um advogado termina os seus serviços;2,551870000000008
1036,75808;1037,83199;o que é que ele exige?;o que é que ele exige;1,0739099999998416
1044,46648;1044,72604;isso;isso;0,25955999999996493
1137,7;1137,86629;uhum;aham;0,16628999999988991
1141,3419;1141,96324;professor Raul;professor raul;0,6213400000001457
1142,06623;1144,2728;quando uma fábrica não tem mais condições;quando uma fábrica não tem mais condições;2,206570000000056
1144,54438;1145,45125; de sobreviver;de sobreviver;0,9068700000000263
1145,51915;1147,03553;qual é a situação dessa fábrica?;qual é a situação dessa fábrica;1,5163800000000265
1258,19585;1260,24418;e sem ser em relação aos trabalhadores?;e sem ser em relação aos trabalhadores;2,0483299999998508
1261,28182;1263,29923;e sem ser em relação ao trabalhador?;e sem ser em relação ao trabalhador;2,0174100000001545
1307,83588;1308,48298;uhum;aham;0,6470999999999094
1345,30983;1345,62108;uhum;aham;0,3112499999999727
1352,43459;1353,81161;o senhor falou em dívida;o senhor falou em dívida;1,3770199999999022
1354,39371;1356,92888;por exemplo quando o senhor vai pagar uma dívida;por exemplo quando o senhor vai pagar uma dívida;2,53516999999988
1357,52449;1360,04067;ou o senhor compra alguma coisa e::;ou o senhor compra alguma coisa e;2,5161800000000767
1360,42247;1361,64927;e paga à vista;e paga à vista;1,226799999999912
1361,89337;1363,72111;qual é a vantagem que o senhor pode receber;qual é a vantagem que o senhor pode receber;1,8277399999999489
1365,27903;1366,39361;deste pagamento à vista?;deste pagamento à vista;1,11458000000016
1373,33126;1373,70831;uhn uhn;uh uh;0,37705000000005384
1494,23262;1497,85713;professor o que que é necessário para o senhor guardar o dinheiro no banco?;professor o que que é necessário para o senhor guardar o dinheiro no banco;3,6245100000001003
1498,76305;1502,22159;o que que o senhor precisa fazer para o senhor conseguir guardar o dinheiro no banco?;o que que o senhor precisa fazer para o senhor conseguir guardar o dinheiro no banco;3,4585400000000845
1512,84139;1514,1316;um pouco de dinheiro então;um pouco de dinheiro então;1,2902099999998882
1518,92672;1519,19228;certo;certo;0,2655600000000504
1654,64217;1655,22423;professor;professor;0,5820599999999558
1655,22423;1657,44568;por falar em abrir conta o senhor falou em abrir conta;por falar em abrir conta o senhor falou em abrir conta;2,2214500000000044
1657,7079;1659,43549;eu gostaria que o senhor dissesse para gente;eu gostaria que o senhor dissesse para gente;1,7275899999999638
1659,43549;1660,72348;quais as vantagens;quais as vantagens;1,2879900000000362
1661,19057;1662,53329;que tem uma pessoa;que tem uma pessoa;1,3427200000000994
1662,75996;1663,97828;em abrir conta num banco?;em abrir conta num banco;1,2183199999999488
1881,92025;1882,30976;uhum;aham;0,3895100000002003
1886,80469;1887,46861;professor;professor;0,6639199999999619
1887,46861;1889,74921;como é que o senhor controla a sua conta no banco?;como é que o senhor controla a sua conta no banco;2,2806000000000495
1997,60908;1997,91415;uhn hum;uh uh;0,3050700000001143
2011,37857;2012,71421;professor o senhor está falando em che::que;professor o senhor está falando em cheque;1,3356400000000122
2012,71421;2013,84929;eu queria que o senhor dissesse;eu queria que o senhor dissesse;1,1350800000000163
2013,84929;2015,88073;quais os tipos de cheque que o senhor conhece?;quais os tipos de cheque que o senhor conhece;2,031439999999975
2074,69715;2075,06994;uhn uhn;uh uh;0,37278999999989537
2086,81025;2087,2188;uhn uhn;uh uh;0,4085500000001048
2113,04251;2113,41309;uhum;aham;0,37057999999979074
2154,75471;2155,15474;uhum;aham;0,40002999999978783
2234,69438;2235,02581;uhum;aham;0,3314300000001822
2239,49399;2240,30146;professor Raul;professor raul;0,807470000000194
2240,30146;2240,9998;quando o senhor vai;quando o senhor vai;0,6983399999999165
2240,9998;2242,48352;quando o senhor compra um carro;quando o senhor compra um carro;1,4837200000001758
2242,77808;2246,29482; quais são as medidas que o senhor tem que tomar depois para a precaução dele?;quais são as medidas que o senhor tem que tomar depois para a precaução dele;3,516740000000027
21,16387;23,40198;bem eu:: na realidade conheço pouco;bem eu na realidade conheço pouco;2,238109999999999
24,69319;29,28569;porque inclusive... éh::... nunca tive muito dinheiro;porque inclusive eh nunca tive muito dinheiro;4,592499999999998
30,03046;44,78575;de maneira que SÓ... os que têm muito... ou::... os que estão diretamente envolvidos... no::... nesse ramo de atividades  é que... teriam::... mais coisas a dizer;de maneira que só os que têm muito ou os que estão diretamente envolvidos no nesse ramo de atividades é que teriam mais coisas a dizer;14,755289999999999
45,71163;69,29323;na realidade minha família... que por tradição é uma família de bacharéis... em Direito... meu pai o era... meu irmão mais velho também... e eu... antes de me licenciar em História pela... Universidade de São Paulo... também... me:: diplomei em Ciências Jurídicas e Sociais como eles dizem... está escrito no diploma;na realidade minha família que por tradição é uma família de bacharéis em direito meu pai o era meu irmão mais velho também e eu antes de me licenciar em história pela universidade de são paulo também me diplomei em ciências jurídicas e sociais como eles dizem está escrito no diploma;23,581599999999995
70,29263;72,09694;mas tive um irmão que trabalhou em banco;mas tive um irmão que trabalhou em banco;1,804310000000001
73,27143;76,78667;quer dizer aPEnas... no grau de funcionário;quer dizer apenas no grau de funcionário;3,5152400000000057
77,97074;83,89214;onde adquiriu muito renome... chamava-se Mário... esse meu irmão Mário... de Andrade e Silva;onde adquiriu muito renome chamavase mário esse meu irmão mário de andrade e silva;5,921399999999991
85,64109;95,95324;éh::... embora no tempo dele tenha si/... sido mais célebre como... futebolista... amador... no Clube Atlético Paulistano do que como funcionário de banco;eh embora no tempo dele tenha si sido mais célebre como futebolista amador no clube atlético paulistano do que como funcionário de banco;10,312149999999988
96,50182;98,63125;mas em todo caso foi funcionário do Banco Comercial;mas em todo caso foi funcionário do banco comercial;2,1294299999999993
99,66224;115,22261;e::... agora... o que eu conheço de bancos... deriva simplesmente do trato... normal... entre um... peQUEno depositante... que eu sou... porque a gente tem que guardar o dinheiro em algum lugar;e agora o que eu conheço de bancos deriva simplesmente do trato normal entre um pequeno depositante que eu sou porque a gente tem que guardar o dinheiro em algum lugar;15,560370000000006
116,42482;121,83105;começa que a Universidade já nos paga Obrigatoriamente pelo Banco do Estado de São Paulo;começa que a universidade já nos paga obrigatoriamente pelo banco do estado de são paulo;5,406230000000008
123,10584;127,6138;então... éh::... esse é o tipo de relacionamento que eu tenho com banco;então eh esse é o tipo de relacionamento que eu tenho com banco;4,507959999999997
128,52771;142,83734;eventualmente tive:: também:: a um::: um vez por outra... a necessidade de::... um pequeno empréstimo então recorri a bancos... e vi como eles são exigentes... para emprestar;eventualmente tive também a um um vez por outra a necessidade de um pequeno empréstimo então recorri a bancos e vi como eles são exigentes para emprestar;14,309629999999999
144,38332;152,52808;e muito mais:: PRÁticos... a:: no:: que tange a:: receber depósitos;e muito mais práticos a no que tange a receber depósitos;8,144759999999991
153,23998;161,81552;quer dizer eles recebem... o dinheiro da gente é com extrema facilidade... e soltam... com... bastante dificuldade;quer dizer eles recebem o dinheiro da gente é com extrema facilidade e soltam com bastante dificuldade;8,57553999999999
162,19241;163,62399;e com com muitas exigências;e com com muitas exigências;1,4315799999999967
165,10348;169,08601;agora o que mais que eu poderia dizer com referência a bancos?... e finanças?;agora o que mais que eu poderia dizer com referência a bancos e finanças;3,982529999999997
170,53093;194,05277;bem o o dentro do do contexto capitalista em que nós vivemos o banco é:: realmente... um::... um instrumento... de:: muita importância... nas::... atividades gerais de de de de::... de produção;bem o o dentro do do contexto capitalista em que nós vivemos o banco é realmente um um instrumento de muita importância nas atividades gerais de de de de de produção;23,521839999999997
195,90941;210,0981;a os organismos empresariais sobretudo é que têm necessidade de ter... relações digamos mais... éh... mais constantes... e::... mais vulTOsas em relação a bancos;a os organismos empresariais sobretudo é que têm necessidade de ter relações digamos mais eh mais constantes e mais vultosas em relação a bancos;14,18868999999998
212,43571;221,22158;agora quem sabe se vocês PREcisando... melhor ou ah... insistindo em determinadas perguntas eu poderia dizer mais alguma coisa;agora quem sabe se vocês precisando melhor ou ah insistindo em determinadas perguntas eu poderia dizer mais alguma coisa;8,785869999999989
235,24595;258,0591;BOm o empregado... normalmente... qualquer:: ahn:: empregado... deve ser admitido... pelas empresas... dentro das exigências... da::... legislação trabalhista... a cê ele tê... Consolidação das Leis do Trabalho;bom o empregado normalmente qualquer ah empregado deve ser admitido pelas empresas dentro das exigências da legislação trabalhista a cê ele tê consolidação das leis do trabalho;22,813150000000007
258,49654;284,98179;então ele deve estar... ahn::... regulamentarmente registrado... (no) livro de trabalho... deve ser portador da carteira de trabalho... e em ambos os assentamentos do livro de trabalho na carteira de trabalho devem constar as condições... em que ele trabalha... hora de trabalho... salário... assentamento de férias pagas... em suma... todas as garantias... que a Legislação Trabalhista exige;então ele deve estar ah regulamentarmente registrado no livro de trabalho deve ser portador da carteira de trabalho e em ambos os assentamentos do livro de trabalho na carteira de trabalho devem constar as condições em que ele trabalha hora de trabalho salário assentamento de férias pagas em suma todas as garantias que a legislação trabalhista exige;26,485250000000008
286,12931;329,73585;se ele vem a ser despedido... de duas uma... ou o patrão... comprova... causa justa... que é uma situação prevista na Legislação do Trabalho... comprova... causa justa... para a::... a demissão... e então... haverá um acordo... com referência... àquilo... àquilo que o::... trabalhador nesse caso tem direito a receber... OU... se não se comprova a causa justa... o trabalhador dispensado... recorre à Justiça do Trabalho fazendo o que se chama uma reclamação;se ele vem a ser despedido de duas uma ou o patrão comprova causa justa que é uma situação prevista na legislação do trabalho comprova causa justa para a a demissão e então haverá um acordo com referência àquilo àquilo que o trabalhador nesse caso tem direito a receber ou se não se comprova a causa justa o trabalhador dispensado recorre à justiça do trabalho fazendo o que se chama uma reclamação;43,60654000000005
331,21606;346,1972;através dessa reclamação então... as partes... em conflito... quer dizer... o Operário despedido... e o patrão que o despediu... devem... provar a legalidade das respectivas atitudes;através dessa reclamação então as partes em conflito quer dizer o operário despedido e o patrão que o despediu devem provar a legalidade das respectivas atitudes;14,981139999999982
348,35272;359,24;conforme o que ficar demonstrado... perante a Justiça Trabalhista... até julgamento final... o::... trabalhador recebe... àquilo a que ele tem direito;conforme o que ficar demonstrado perante a justiça trabalhista até julgamento final o trabalhador recebe àquilo a que ele tem direito;10,887280000000032
361,37107;382,49988;agora... eu tenho... a impressão... de que... a Justiça Trabalhista... eu não vou dizer que ela::... falha sempre... mas ela funciona muito mais... no sentido dos interesses... patronais... que dos trabalhistas;agora eu tenho a impressão de que a justiça trabalhista eu não vou dizer que ela falha sempre mas ela funciona muito mais no sentido dos interesses patronais que dos trabalhistas;21,128810000000044
384,22209;397,00973;mas é uma impressão... eu diria quase que de leigo porque eu não tenho... como bacharel em Direito eu não TEnho... experiência de advocacia em Justiça Trabalhista;mas é uma impressão eu diria quase que de leigo porque eu não tenho como bacharel em direito eu não tenho experiência de advocacia em justiça trabalhista;12,78764000000001
399,62975;423,60086;eu hoje estou confinado às minhas atividades de professor universitário... felizmente... estou muito contente com isso... vivo num ambiente sadio gosto de conviver com os meus discípulos... com os meus colegas... e::  estou afastado dessa... desse burburinho... desse corpo a corpo da da... da advocacia e da Justiça;eu hoje estou confinado às minhas atividades de professor universitário felizmente estou muito contente com isso vivo num ambiente sadio gosto de conviver com os meus discípulos com os meus colegas e estou afastado dessa desse burburinho desse corpo a corpo da da da advocacia e da justiça;23,97111000000001
431,36512;444,634;bem... eu... eu devo dizer que::... ahn::... o que vou declarar... é muito aleatório porque como nós acabamos de ver eu não... SOU... um advogado militante;bem eu eu devo dizer que ah o que vou declarar é muito aleatório porque como nós acabamos de ver eu não sou um advogado militante;13,268880000000024
446,21722;447,79356;e não sou consultor de firmas;e não sou consultor de firmas;1,576340000000016
449,6949;491,93256;mas... ho-je... ah::... existe o que se chama o... Fundo de Garantia... quer dizer um depósito... que se processa por pagamentos... mensais... eu creio que... o patrão responde por uma parte... e o empregado descontado em seu salário responde por outra... mas esses depósitos vão constituído... vão constituindo um fundo... QUE mediante condições... --não posso precisar exatamente quais... porque  isso seria... ah:: uma questão de::: conhecer muito bem... a Legislação Trabalhista e eu estou afastado disso;mas hoje ah existe o que se chama o fundo de garantia quer dizer um depósito que se processa por pagamentos mensais eu creio que o patrão responde por uma parte e o empregado descontado em seu salário responde por outra mas esses depósitos vão constituído vão constituindo um fundo que mediante condições não posso precisar exatamente quais porque isso seria ah uma questão de conhecer muito bem a legislação trabalhista e eu estou afastado disso;42,237660000000005
492,93863;520,15454;MAS... Ah:: preenchidas as condições legais... o fundo de garantia... justamente assegura... ao empregado que se retira... um:: certo:: ressarcimento... não é?... que pelo menos durante algum tempo lhe permitirá... a:::... a subsistência... até que ele naturalmente obtenha... um um novo emprego;mas ah preenchidas as condições legais o fundo de garantia justamente assegura ao empregado que se retira um certo ressarcimento não é que pelo menos durante algum tempo lhe permitirá a a subsistência até que ele naturalmente obtenha um um novo emprego;27,215910000000008
521,40206;523,90477;eu tenho impressão que hoje (ele) se processa dessa maneira;eu tenho impressão que hoje ele se processa dessa maneira;2,502709999999979
524,08586;537,50011;ANtes do Fundo de Garantia... a questão é que se resolvia... nos termos daque::la... ahn::: dispensa que eu me referi... quando respondi à:: à pergunta anterior se não estou enganado;antes do fundo de garantia a questão é que se resolvia nos termos daquela ah dispensa que eu me referi quando respondi à à pergunta anterior se não estou enganado;13,414249999999925
539,36468;554,16315;foi até muito bom é/... éh:: muito boa essa pergunta agora porque... ficou mais claro fazer agora... ficou mais clara a explicação... configurada essa essa saída do... do trabalhador não é?;foi até muito bom é eh muito boa essa pergunta agora porque ficou mais claro fazer agora ficou mais clara a explicação configurada essa essa saída do do trabalhador não é;14,798469999999952
554,88081;556,49181;por::: de modo próprio;por de modo próprio;1,61099999999999
563,06947;579,56439;o acordo se processava ou melhor... acordo... haveria... se as partes... concordassem... em que::... uma delas pagaria... o patrão... e a outra receberia o empregado uma determinada importância;o acordo se processava ou melhor acordo haveria se as partes concordassem em que uma delas pagaria o patrão e a outra receberia o empregado uma determinada importância;16,49491999999998
581,58272;601,17975;Ou então... se não houvesse acordo... a demanda... seguiria o seu trâmite... até final --em geral as causas iam terminar no... Supremo Tribunal do Trabalho--... e::... então por decisão Ju/... Judicial... o funcionário receberia;ou então se não houvesse acordo a demanda seguiria o seu trâmite até final em geral as causas iam terminar no supremo tribunal do trabalho e então por decisão ju judicial o funcionário receberia;19,597030000000018
602,26999;606,32393;e/ eu ahn::: posso citar um caso concreto meu;e eu ah posso citar um caso concreto meu;4,053940000000011
607,70978;625,13219;no tempo em que eu trabalhava... no:: no curso secundário... o:::... Liceu Panamericano que era mantido pela Escola Paulista de Medicina... teve as suas atividades interrompidas... por decisão... da instituição mantenedora;no tempo em que eu trabalhava no no curso secundário o liceu panamericano que era mantido pela escola paulista de medicina teve as suas atividades interrompidas por decisão da instituição mantenedora;17,422410000000013
625,13219;627,8513;quer dizer a escola resolveu encerrar as atividades do Liceu;quer dizer a escola resolveu encerrar as atividades do liceu;2,7191100000000006
628,99191;631,48438;eu e outros colegas éramos professores do Liceu;eu e outros colegas éramos professores do liceu;2,4924700000000257
633,65096;651,66959;encerradas as atividades... sob a alegação... de... força maior... motivo de força maior... impossibilidade financeira de continuar mantendo... o Liceu... é::... o:: advogado da Escola Paulista... fez a todos uma proposta;encerradas as atividades sob a alegação de força maior motivo de força maior impossibilidade financeira de continuar mantendo o liceu é o advogado da escola paulista fez a todos uma proposta;18,018629999999916
652,58524;654,2717;que recebêssemos cinquenta por cento;que recebêssemos cinquenta por cento;1,686460000000011
655,52144;674,38826;--SEM... condenar... absolutamente... a atitude dos colegas... que aceitaram esse acordo... afinal de contas é um problema individual de cada um --... eu e outros... que víamos naquilo mais uma questão de princípio... do que uma questão de ordem financeira não aceitamos;sem condenar absolutamente a atitude dos colegas que aceitaram esse acordo afinal de contas é um problema individual de cada um eu e outros que víamos naquilo mais uma questão de princípio do que uma questão de ordem financeira não aceitamos;18,86681999999996
675,25009;692,16482;não aceitamos... porque nos pareceu que não havia motivo de força maior... uma vez... que inclusive a escola... era proprieTÁria... do imóvel... ONde estava instalado o Liceu na sua última fase;não aceitamos porque nos pareceu que não havia motivo de força maior uma vez que inclusive a escola era proprietária do imóvel onde estava instalado o liceu na sua última fase;16,914729999999963
694,92262;702,85804;portanto era senhora de um patrimônio que assegurava amplamente nos parecia... o o pagamento das indenizações... então não víamos motivo;portanto era senhora de um patrimônio que assegurava amplamente nos parecia o o pagamento das indenizações então não víamos motivo;7,935419999999908
702,85804;703,8736;não há força maior;não há força maior;1,0155600000000504
705,16034;709,19827;há outras conveniências... da escola... que não nos dizem (a) respeito;há outras conveniências da escola que não nos dizem a respeito;4,03792999999996
710,18983;712,8268;então nós achamos que temos direito a recebimento integral;então nós achamos que temos direito a recebimento integral;2,6369700000000194
714,78976;720,54281;o advogado alegava com muita habilidade ''é:: o senhor vai demorar muito os senhores vão receber dinheiro desvalorizado'' não tem importância;o advogado alegava com muita habilidade é o senhor vai demorar muito os senhores vão receber dinheiro desvalorizado não tem importância;5,75305000000003
721,92257;726,01681;trata-se da defesa de um direito... e nós não queremos transigir nesse ponto;tratase da defesa de um direito e nós não queremos transigir nesse ponto;4,094240000000013
726,45089;733,52379;então realmente a causa se arrastou durante quatro anos et cetera... e foi terminar... no julgamento final no Supremo Tribunal;então realmente a causa se arrastou durante quatro anos et cetera e foi terminar no julgamento final no supremo tribunal;7,072900000000004
734,61473;735,8911;recebemos integralmente;recebemos integralmente;1,2763700000000426
736,48444;737,74701;com o dinheiro desvalorizado;com o dinheiro desvalorizado;1,2625700000000961
738,31275;740,76332; --naquele tempo não havia correção monetária;naquele tempo não havia correção monetária;2,4505699999999706
741,21177;745,29748;se houvesse a Escola Paulista tinha levado uma bordoada daquele tamanho--;se houvesse a escola paulista tinha levado uma bordoada daquele tamanho;4,085709999999949
752,14404;759,63583;com juros sim... do tempo do correspondente ao tempo decorrido... MAS... não era co/... como a correção monetária de hoje;com juros sim do tempo do correspondente ao tempo decorrido mas não era co como a correção monetária de hoje;7,491790000000037
761,36943;763,78299;se fosse o negócio ia longe mas NÓS recebemos integral;se fosse o negócio ia longe mas nós recebemos integral;2,413560000000075
764,86624;766,24044;era assim que se processava;era assim que se processava;1,3742000000000871
767,07351;768,37583;não havia Fundo de Garantia;não havia fundo de garantia;1,3023199999998951
770,11788;793,35623;se houvesse... nós que trabalhávamos em... com estabelecimentos particulares... em regime... DE... éh::... de:: da da cê ele tê... Consolidação do Trabalho... das Leis do Trabalho... éh... se houvesse Fundo de Garantia como há hoje nós teríamos recebido... de acordo com os depósitos bancários durante aquele tempo todo;se houvesse nós que trabalhávamos em com estabelecimentos particulares em regime de eh de da da cê ele tê consolidação do trabalho das leis do trabalho eh se houvesse fundo de garantia como há hoje nós teríamos recebido de acordo com os depósitos bancários durante aquele tempo todo;23,23834999999997
804,90812;818,53622;bem... aí quando se empresta de alguém... ahn::... se for... uma dívida particular... depende das condições que as duas partes acertarem;bem aí quando se empresta de alguém ah se for uma dívida particular depende das condições que as duas partes acertarem;13,628099999999904
